Date,Average Voltage (V),sensor 1,sensor 2,sensor 3,sensor 4,sensor 5,sensor 6,sensor 7,sensor 8,sensor 9,sensor 10,sensor 11,sensor 12,sensor 13,sensor 14,sensor 15,sensor 16,sensor 17,sensor 18,sensor 19,sensor 20,sensor 21,sensor 22,sensor 23,sensor 24,sensor 25,sensor 26,sensor 27,sensor 28,sensor 29,sensor 30,sensor 31,sensor 32,sensor 33,sensor 34,sensor 35,sensor 36,sensor 37,sensor 38,sensor 39,sensor 40,sensor 41,sensor 42,sensor 43,sensor 44,sensor 45,sensor 46,sensor 47,sensor 48,sensor 49,sensor 50,sensor 51,sensor 52,sensor 53,sensor 54,sensor 55,sensor 56,sensor 57,sensor 58,sensor 59,sensor 60,sensor 61,sensor 62,sensor 63,sensor 64,sensor 65,sensor 66,sensor 67,sensor 68,sensor 69,sensor 70,sensor 71,sensor 72,sensor 73,sensor 74,sensor 75,sensor 76,sensor 77,sensor 78,sensor 79,sensor 80,sensor 81,sensor 82,sensor 83,sensor 84,sensor 85,sensor 86,sensor 87,sensor 88,sensor 89,sensor 90,sensor 91,sensor 92
2026-01-18,126.38079,127.15500,123.01335,123.70904,124.67441,127.49882,126.65995,122.49398,120.31807,128.51187,125.47049,123.62813,125.61363,122.86442,125.41319,129.53076,132.25022,124.11474,126.04686,127.04762,127.19880,126.06162,125.21607,124.24585,126.61389,126.26868,125.90255,124.53844,125.13934,123.43670,123.54488,126.41348,120.91182,122.23386,124.23355,126.75794,123.49225,122.89353,123.53387,125.11204,128.41187,127.20423,124.28618,125.75122,125.01401,123.51748,125.17590,123.47318,122.36361,123.38927,124.21823,126.92789,123.71790,123.93819,125.43838,123.39423,121.23690,124.50856,123.09334,129.38365,128.59918,129.04934,127.95668,133.03946,125.98895,128.02518,124.46901,127.85647,127.52753,134.84327,129.78420,130.73865,132.18839,133.07425,131.27978,137.34482,125.42771,122.16396,130.33209,132.30435,129.32481,129.69028,130.49366,128.75435,124.99195,130.20616,130.01977,128.50470,128.62562,126.65887,122.09579,121.60115,129.85211
2026-01-19,126.40450,127.09804,123.02697,123.73067,124.66910,127.50800,126.67668,122.53511,120.35070,128.47362,125.50140,123.60040,125.56244,122.82128,125.35557,129.49605,132.44523,124.22473,125.98126,127.06717,127.12889,126.17372,125.25041,124.24389,126.59825,126.18454,125.89542,124.52271,125.09121,123.45620,123.51694,126.37298,120.91797,122.17114,124.21108,126.71844,123.50557,122.83788,123.54999,125.09195,128.41673,127.21918,124.27605,125.76104,125.02013,123.55498,125.18467,123.49939,122.41685,123.38425,124.20047,126.90918,123.73737,123.82922,125.40976,123.40744,121.20507,124.46446,123.08485,129.46214,128.64670,129.16260,128.03245,133.15525,126.04961,128.09769,124.44741,127.90937,127.56341,134.99054,129.87686,130.85113,132.31539,133.14494,131.38956,137.55138,125.36615,122.14800,130.44542,132.41907,129.48411,129.77325,130.54226,128.79097,125.09224,130.31133,130.08929,128.60368,128.68853,126.68697,122.06882,121.59310,129.91664
2026-01-20,126.43737,127.12698,123.01173,123.76502,124.69079,127.53965,126.71012,122.51795,120.34374,128.53889,125.52429,123.59337,125.62410,122.84402,125.41756,129.53297,132.46138,124.20120,126.01848,127.10669,127.17530,126.18304,125.27175,124.25486,126.64747,126.25020,125.93839,124.54026,125.11374,123.47841,123.54490,126.41371,120.92650,122.21368,124.23432,126.76024,123.53329,122.87404,123.55709,125.12958,128.46920,127.24562,124.29659,125.76435,125.02073,123.54924,125.18817,123.49684,122.40072,123.39387,124.22131,126.93509,123.74388,123.90890,125.41909,123.43691,121.21776,124.48961,123.10542,129.49245,128.70286,129.20735,128.06180,133.21274,126.10052,128.12676,124.50144,127.95904,127.61077,135.05212,129.93285,130.89731,132.39062,133.19744,131.45114,137.64712,125.40973,122.17972,130.49587,132.47923,129.53626,129.82550,130.60385,128.86461,125.14410,130.35575,130.12338,128.67748,128.74593,126.72153,122.08399,121.58452,129.95826
2026-01-21,126.78862,127.66467,123.41942,124.03709,125.02405,127.61626,126.80614,122.85377,120.71482,128.68387,125.86397,124.33262,125.97095,123.34301,125.89283,129.90388,132.45785,124.19878,126.30780,127.20497,127.82112,126.40159,125.31864,124.62097,126.79507,126.60632,126.02427,124.91347,125.51236,123.76528,123.79036,126.74570,121.50126,122.61065,124.77428,127.19969,123.80417,123.35732,124.23793,125.61342,128.68545,127.44009,124.67538,126.24270,125.45136,123.99533,125.81678,124.16811,122.78729,124.12396,124.90914,127.44031,124.28291,124.65113,126.13478,123.93944,121.74887,124.88891,123.69209,129.67454,128.76468,129.45057,128.31156,133.31729,126.21294,128.34439,124.71743,128.15264,127.86461,135.23943,130.04647,130.99621,132.44842,133.42825,131.65527,137.65518,126.10009,122.49709,130.73185,132.64416,129.70907,130.12458,130.73216,129.03629,125.40890,130.58757,130.30681,128.77489,129.04276,126.93469,122.55339,122.16229,132.14964
2026-01-22,126.53642,127.31034,123.11778,123.69686,124.78478,127.51246,126.69076,122.53902,120.34808,128.56841,125.58178,123.85128,125.72712,123.00137,125.55451,129.59767,132.39285,124.02811,126.13633,127.05275,127.44205,126.18019,125.19554,124.35491,126.62788,126.38636,125.89107,124.68288,125.27387,123.44112,123.56942,126.46777,121.10803,122.34889,124.40243,126.90293,123.57204,122.99109,123.78699,125.26675,128.53220,127.24840,124.41076,125.87508,125.16375,123.70239,125.40999,123.73036,122.49448,123.68167,124.48403,127.07351,123.92239,124.21375,125.70820,123.53053,121.33180,124.66073,123.31413,129.54098,128.67251,129.25662,128.11659,133.20822,126.11618,128.15893,124.50131,127.99304,127.66442,135.14495,129.95602,130.91474,132.44433,133.26139,131.52558,137.63582,125.64629,122.19359,130.58243,132.57808,129.59737,129.92845,130.63836,128.88339,125.21708,130.39134,130.16357,128.66434,128.83134,126.75408,122.24240,121.81600,131.23793
2026-01-23,126.65388,127.39973,123.19523,123.78461,124.89896,127.66276,126.84277,122.59498,120.41036,128.73531,125.69820,123.90536,125.86472,123.09074,125.65052,129.79105,132.56603,124.10989,126.28273,127.20194,127.54316,126.32946,125.35431,124.46429,126.76048,126.53122,126.03810,124.80584,125.38303,123.55928,123.65575,126.56845,121.18538,122.41766,124.46507,126.99435,123.66005,123.06275,123.83399,125.34392,128.66532,127.36043,124.49240,125.95495,125.24979,123.77995,125.51967,123.81507,122.57088,123.73717,124.55933,127.15165,124.01778,124.27466,125.78397,123.63335,121.37652,124.76761,123.35833,129.68105,128.83961,129.42117,128.28575,133.34920,126.32230,128.32545,124.63137,128.15691,127.84138,135.30888,130.15644,131.06930,132.62545,133.41077,131.68838,137.86642,125.72906,122.33321,130.76655,132.75482,129.76703,130.08218,130.80059,129.05487,125.37031,130.53595,130.31990,128.82770,128.97052,126.88956,122.30382,121.89506,131.06338
2026-01-24,126.66317,127.41012,123.20354,123.76727,124.92430,127.71724,126.88656,122.55208,120.36545,128.79683,125.71816,123.86933,125.88843,123.07147,125.62634,129.83898,132.61310,124.10546,126.33370,127.24050,127.55986,126.37072,125.39743,124.49474,126.78610,126.55797,126.09201,124.84245,125.41810,123.53984,123.65777,126.56082,121.17659,122.39968,124.44819,126.98403,123.65495,123.03820,123.80620,125.30477,128.68152,127.38597,124.47568,125.94680,125.26205,123.77328,125.53749,123.79388,122.55902,123.70155,124.55449,127.12113,124.00578,124.25004,125.73103,123.60593,121.35973,124.77053,123.33087,129.73547,128.86168,129.44980,128.32577,133.39269,126.37012,128.36797,124.64244,128.18749,127.88221,135.31224,130.22893,131.09677,132.68751,133.44498,131.70112,137.90995,125.70966,122.34485,130.80996,132.80673,129.80430,130.09321,130.81683,129.08173,125.38495,130.55021,130.36818,128.85259,129.00294,126.91361,122.29421,121.88354,130.83883
2026-01-25,126.60154,127.23171,123.06337,123.68946,124.80486,127.59866,126.79680,122.53293,120.33391,128.66616,125.61073,123.72210,125.75302,122.98285,125.56376,129.67155,132.70999,124.15922,126.20565,127.15352,127.39208,126.31058,125.32474,124.37764,126.68746,126.41641,125.98229,124.69577,125.26315,123.48607,123.61328,126.48469,121.08120,122.33304,124.37363,126.88828,123.59858,122.95354,123.70024,125.25867,128.68005,127.32824,124.40278,125.87006,125.17319,123.69478,125.41307,123.69521,122.49601,123.61295,124.45693,127.07020,123.93143,124.15451,125.66450,123.52586,121.24510,124.69954,123.25426,129.73075,128.86737,129.45576,128.29324,133.40939,126.35587,128.34115,124.60873,128.16061,127.83323,135.37669,130.21239,131.14495,132.73054,133.42951,131.73063,138.02787,125.57372,122.24755,130.80700,132.80197,129.85204,130.09546,130.81578,129.07365,125.39645,130.57231,130.29989,128.87044,128.95186,126.85287,122.17450,121.74595,130.67348
2026-01-26,126.74425,127.28737,123.18045,123.87406,124.90455,127.70341,126.90502,122.66231,120.48324,128.77037,125.71540,123.83659,125.84485,123.10102,125.69960,129.79300,132.89609,124.31970,126.30647,127.28852,127.47678,126.48677,125.47311,124.48005,126.81224,126.51775,126.08583,124.78478,125.35641,123.69426,123.77367,126.61196,121.19679,122.47775,124.50376,127.00187,123.73510,123.08063,123.80535,125.38981,128.80023,127.47250,124.52104,125.96964,125.28786,123.81721,125.51683,123.81727,122.63118,123.71903,124.57941,127.18059,124.03368,124.27010,125.76593,123.64836,121.39541,124.81391,123.36929,129.90414,129.08741,129.65216,128.47433,133.63109,126.52769,128.53727,124.77439,128.34230,128.00333,135.57035,130.40430,131.35547,132.93048,133.61732,131.92076,138.26447,125.67163,122.39913,131.01145,133.00184,130.05447,130.27048,131.03015,129.26112,125.57576,130.75255,130.47643,129.05935,129.11612,126.97819,122.31314,121.84760,130.73776
2026-01-27,126.66525,127.15353,123.07746,123.76532,124.81721,127.63221,126.83336,122.58977,120.40447,128.69383,125.62243,123.71142,125.74959,122.99443,125.59694,129.67837,132.88735,124.28006,126.21167,127.20508,127.34849,126.41555,125.40148,124.38162,126.72056,126.40425,126.00950,124.68423,125.24862,123.59187,123.68952,126.52121,121.09870,122.38631,124.39808,126.90228,123.66572,122.98024,123.69287,125.29537,128.73887,127.39893,124.42961,125.88049,125.19655,123.73126,125.40963,123.69803,122.54521,123.61365,124.46903,127.08836,123.94027,124.17292,125.63110,123.54621,121.27983,124.72719,123.26513,129.86968,129.03176,129.60528,128.41977,133.59433,126.48610,128.47891,124.69585,128.28538,127.93570,135.54971,130.36599,131.34015,132.92614,133.57123,131.88103,138.27575,125.54688,122.29895,130.97450,132.96919,130.03413,130.21925,130.98499,129.20982,125.54217,130.72049,130.41017,129.01837,129.05641,126.91095,122.20057,121.72952,130.56736
2026-01-28,126.58625,127.01970,122.97447,123.65657,124.72986,127.56100,126.76170,122.51723,120.32569,128.61728,125.52945,123.58625,125.65433,122.88784,125.49427,129.56374,132.87860,124.24041,126.11686,127.12164,127.22020,126.34433,125.32985,124.28319,126.62887,126.29076,125.93316,124.58369,125.14084,123.48947,123.60537,126.43046,121.00060,122.29488,124.29240,126.80268,123.59633,122.87986,123.58040,125.20094,128.67752,127.32535,124.33818,125.79135,125.10524,123.64531,125.30244,123.57880,122.45923,123.50827,124.35865,126.99612,123.84687,124.07574,125.49627,123.44406,121.16425,124.64047,123.16098,129.83523,128.97612,129.55841,128.36520,133.55758,126.44452,128.42054,124.61732,128.22845,127.86808,135.52907,130.32767,131.32484,132.92179,133.52513,131.84130,138.28702,125.42213,122.19878,130.93754,132.93654,130.01379,130.16802,130.93984,129.15852,125.50858,130.68843,130.34390,128.97739,128.99670,126.84371,122.08800,121.61144,130.39695
2026-01-29,126.52561,126.88304,122.88716,123.58820,124.64248,127.48023,126.69796,122.49122,120.29468,128.49894,125.44235,123.51003,125.56731,122.80345,125.43260,129.44225,132.91435,124.25932,125.99011,127.04684,127.09005,126.27659,125.27936,124.18522,126.53419,126.16309,125.85390,124.48403,125.01480,123.41457,123.54262,126.36192,120.91701,122.22467,124.22154,126.72644,123.54689,122.80155,123.48735,125.15473,128.65247,127.28329,124.26096,125.72264,125.02569,123.58565,125.19824,123.48916,122.39652,123.41548,124.27439,126.92735,123.79197,124.01801,125.37040,123.35106,121.08610,124.56829,123.08019,129.81027,128.94897,129.53866,128.31567,133.55247,126.39544,128.37889,124.55628,128.19162,127.79661,135.55032,130.29586,131.31486,132.93807,133.49999,131.82881,138.36203,125.29416,122.09282,130.93344,132.93145,130.01903,130.14337,130.93171,129.12216,125.48928,130.68178,130.30722,128.94437,128.92933,126.78802,121.97997,121.51474,130.32894
2026-01-30,126.64763,127.00433,123.01447,123.68812,124.76667,127.59885,126.80764,122.59872,120.41207,128.62617,125.54725,123.64468,125.67835,122.92428,125.54826,129.58785,133.00903,124.34941,126.10662,127.15501,127.20319,126.40159,125.39658,124.30419,126.66087,126.29606,125.97726,124.61129,125.14893,123.51960,123.63936,126.47491,121.02070,122.34111,124.33582,126.84173,123.67198,122.91981,123.60840,125.25791,128.73175,127.38853,124.36752,125.82997,125.13565,123.69740,125.33417,123.60644,122.49692,123.52387,124.39256,127.03692,123.88970,124.15995,125.45132,123.45847,121.18102,124.68298,123.17334,129.94108,129.07527,129.67206,128.44349,133.70757,126.52393,128.51689,124.67581,128.32661,127.92627,135.67873,130.41669,131.42162,133.06001,133.63260,131.94221,138.50387,125.41068,122.20700,131.08744,133.06645,130.14064,130.29562,131.07559,129.25464,125.61580,130.80020,130.43834,129.06602,129.06780,126.93734,122.09399,121.66091,130.65533
2026-01-31,126.67017,127.11662,123.05026,123.67945,124.84013,127.67101,126.86035,122.53191,120.35553,128.72549,125.58523,123.68893,125.77195,122.94722,125.57433,129.69209,132.95916,124.25924,126.21352,127.20357,127.32135,126.42947,125.43593,124.38707,126.72210,126.41567,126.05555,124.68199,125.25601,123.52238,123.64720,126.50191,121.04088,122.37029,124.34066,126.87051,123.67176,122.95567,123.63079,125.21454,128.68549,127.37985,124.38604,125.84791,125.16435,123.69787,125.38514,123.62057,122.49111,123.54149,124.42839,127.03736,123.89931,124.09595,125.58543,123.46817,121.20274,124.72374,123.17881,129.96151,129.07404,129.66655,128.47023,133.69310,126.56807,128.52594,124.70544,128.34493,127.98253,135.63149,130.45877,131.39755,133.07472,133.66230,131.93126,138.45490,125.48468,122.26417,131.09308,133.08481,130.11247,130.28660,131.08287,129.27919,125.59886,130.78074,130.46336,129.06523,129.10509,126.95040,122.15345,121.71290,130.52082
2026-02-01,126.74054,127.18969,123.09794,123.75770,124.89407,127.75642,126.90662,122.55574,120.34533,128.82661,125.65890,123.73505,125.81889,122.99317,125.63798,129.76695,133.01325,124.27301,126.28018,127.29989,127.39558,126.53563,125.49064,124.47934,126.82728,126.50118,126.14514,124.68442,125.35948,123.64835,123.68671,126.56142,121.09021,122.43036,124.38711,126.95135,123.69464,123.03724,123.64543,125.27809,128.75972,127.43182,124.44054,125.90787,125.23373,123.71357,125.47885,123.64218,122.54917,123.61648,124.49863,127.08380,123.95080,124.20908,125.61702,123.52342,121.26972,124.80647,123.21729,130.08548,129.15059,129.72958,128.57778,133.80969,126.69929,128.61849,124.82850,128.42878,128.10594,135.71688,130.60106,131.47766,133.19069,133.78028,132.00265,138.53818,125.55283,122.34849,131.15090,133.18332,130.18058,130.35783,131.16301,129.36134,125.64039,130.86746,130.52372,129.13306,129.21593,126.95002,122.24469,121.78779,130.52899
2026-02-02,126.83596,127.29349,123.15453,123.86598,124.98133,127.86275,127.00693,122.63461,120.42776,128.95610,125.75466,123.79135,125.90366,123.06097,125.72469,129.85969,133.14247,124.35172,126.37541,127.42283,127.46112,126.64691,125.58268,124.53818,126.94414,126.57300,126.23747,124.75128,125.43489,123.75602,123.77508,126.65048,121.16684,122.51469,124.45806,127.04242,123.78488,123.10860,123.61701,125.48032,128.86645,127.51887,124.52759,125.99188,125.30278,123.79355,125.55535,123.72972,122.59809,123.68985,124.57000,127.18379,124.01699,124.26249,125.71644,123.62675,121.31163,124.87202,123.29020,130.17508,129.26997,129.84996,128.68615,133.94287,126.81705,128.74348,124.92662,128.53468,128.21969,135.86601,130.73789,131.57304,133.33226,133.88814,132.14232,138.74246,125.62061,122.41595,131.28960,133.31656,130.32115,130.46913,131.29878,129.48295,125.75476,130.98384,130.61899,129.28574,129.31311,127.05697,122.27296,121.82412,130.61788
2026-02-03,126.77763,127.10723,123.04765,123.81753,124.86054,127.74793,126.93018,122.60227,120.38917,128.81039,125.68478,123.67883,125.75633,122.95408,125.61470,129.69561,133.25130,124.40105,126.22175,127.34273,127.28157,126.63123,125.52390,124.41049,126.83032,126.42195,126.11402,124.59676,125.27054,123.68242,123.71289,126.56136,121.08187,122.41321,124.38017,126.94140,123.71026,123.00226,123.21666,125.71284,128.81243,127.46627,124.42142,125.90076,125.19870,123.72224,125.42060,123.63598,122.54320,123.57012,124.46229,127.09890,123.93804,124.09797,125.61528,123.53728,121.21945,124.76923,123.20880,130.19096,129.28224,129.88253,128.66399,133.98897,126.77791,128.73946,124.85395,128.52029,128.16093,135.93558,130.75510,131.65340,133.41065,133.87464,132.17934,138.89514,125.47477,122.29928,131.32878,133.34373,130.39727,130.45774,131.29589,129.45993,125.78095,131.02085,130.59646,129.31822,129.28396,126.97021,122.16588,121.70277,130.83453
2026-02-04,126.65170,126.91585,122.90672,123.67790,124.70234,127.57777,126.79421,122.51146,120.29773,128.61597,125.54458,123.53529,125.59942,122.82353,125.46965,129.50406,133.22622,124.34888,126.05689,127.19028,127.10067,126.50349,125.39222,124.25810,126.66926,126.24635,125.95685,124.44643,125.09485,123.52351,123.58824,126.43531,120.95055,122.29079,124.25572,126.79687,123.58687,122.88002,123.23082,125.44772,128.68288,127.35064,124.29089,125.77059,125.06295,123.59728,125.27296,123.50713,122.43137,123.43488,124.30244,126.96554,123.80610,123.92180,125.47079,123.39753,121.08320,124.62059,123.08329,130.11346,129.18794,129.80889,128.56626,133.88882,126.66794,128.63583,124.70186,128.41702,128.04094,135.87430,130.66134,131.60959,133.34995,133.78573,132.11411,138.88084,125.31156,122.16380,131.25275,133.26251,130.34424,130.37115,131.20392,129.36196,125.71501,130.95286,130.48856,129.22559,129.16980,126.83390,122.00732,121.53748,130.44373
2026-02-05,126.79085,127.11939,123.02930,123.85154,124.87834,127.76489,126.95141,122.54578,120.38244,128.80600,125.69037,123.71312,125.77013,122.96356,125.65231,129.71607,133.25542,124.35174,126.21766,127.34424,127.28995,126.61086,125.55378,124.40202,126.84828,126.45823,126.13927,124.62792,125.27510,123.66454,123.74071,126.58078,121.05638,122.44722,124.37734,126.94540,123.69559,123.03530,123.23974,125.67823,128.76651,127.46796,124.39955,125.85379,125.15929,123.66636,125.31393,123.59729,122.50531,123.54754,124.43120,127.05897,123.91465,124.07553,125.58332,123.50404,121.25706,124.76161,123.16952,130.23125,129.35105,129.93127,128.72413,134.04991,126.83146,128.77686,124.87960,128.58518,128.20182,135.97290,130.81508,131.68674,133.50640,133.95806,132.22112,139.02501,125.49039,122.32882,131.43774,133.44704,130.45337,130.51190,131.39052,129.52328,125.82942,131.05220,130.66087,129.35092,129.31652,126.98676,122.19460,121.71163,130.61600
2026-02-06,126.73779,127.02884,122.95133,123.77788,124.80060,127.69452,126.89699,122.53560,120.36426,128.72355,125.63299,123.63974,125.67874,122.89922,125.59052,129.60697,133.27412,124.37828,126.12703,127.27887,127.19155,126.56079,125.51205,124.32082,126.77930,126.35676,126.06808,124.54748,125.18251,123.56086,123.68712,126.53645,120.99230,122.38803,124.33148,126.89003,123.65215,122.97707,123.33572,125.47405,128.73300,127.42978,124.34250,125.80111,125.09313,123.61403,125.21377,123.53364,122.46088,123.48508,124.36096,127.01834,123.86620,123.97349,125.52478,123.43543,121.16197,124.70585,123.12302,130.23262,129.32110,129.91161,128.66260,134.06892,126.78257,128.73253,124.79928,128.53805,128.12194,135.97116,130.77214,131.71098,133.51251,133.92307,132.19267,139.03643,125.39425,122.22274,131.41948,133.41362,130.44185,130.48262,131.36610,129.47804,125.80454,131.02337,130.61741,129.33819,129.26480,126.94026,122.10887,121.62826,130.55176
2026-02-07,126.72608,127.06071,122.94095,123.73184,124.80856,127.71501,126.90434,122.44618,120.28118,128.75614,125.63586,123.63288,125.72418,122.86825,125.56618,129.64907,133.26611,124.27954,126.17527,127.28683,127.24339,126.54925,125.51675,124.32902,126.78985,126.39175,126.09546,124.55205,125.21400,123.52559,123.63888,126.51045,120.97219,122.35962,124.28427,126.86166,123.60707,122.95017,123.54308,125.18565,128.70035,127.39650,124.30995,125.77604,125.08286,123.55378,125.19074,123.49570,122.40658,123.46228,124.33588,126.98321,123.82544,123.96059,125.49179,123.41157,121.14083,124.68236,123.08248,130.20062,129.30946,129.88958,128.64970,134.02040,126.79727,128.71144,124.78181,128.52581,128.14579,135.95666,130.80262,131.67729,133.52963,133.93784,132.19534,139.06880,125.41205,122.23112,131.41420,133.44131,130.43903,130.45855,131.35374,129.48567,125.79765,131.02633,130.60463,129.32640,129.25649,126.89202,122.09506,121.63009,130.58952
2026-02-08,126.70557,126.96258,122.88688,123.67434,124.74756,127.66156,126.85274,122.43301,120.22704,128.69391,125.61465,123.56319,125.65437,122.80099,125.48043,129.57867,133.39412,124.32339,126.10873,127.26615,127.16038,126.59558,125.46988,124.28894,126.75066,126.28830,126.06417,124.47236,125.12740,123.48518,123.57364,126.44397,120.92936,122.28442,124.23189,126.81374,123.56333,122.87628,123.48983,125.13638,128.67866,127.37338,124.26714,125.75478,125.04936,123.51390,125.12912,123.42560,122.38366,123.40924,124.27663,126.94219,123.80347,123.89433,125.43765,123.39364,121.05090,124.63669,123.03947,130.24344,129.30569,129.93082,128.67685,134.04473,126.83228,128.73627,124.73937,128.52599,128.16873,136.04987,130.87614,131.70776,133.61096,133.97011,132.28253,139.25547,125.33876,122.17263,131.45114,133.51148,130.53829,130.49020,131.36655,129.49109,125.84496,131.10306,130.59449,129.36549,129.26537,126.83576,122.00807,121.55357,130.59245
2026-02-09,126.88658,127.16236,123.06332,123.85483,124.91807,127.86139,127.04378,122.57604,120.37227,128.89247,125.80469,123.73455,125.83931,122.95955,125.63725,129.79323,133.56783,124.44053,126.28932,127.45901,127.34527,126.81141,125.65820,124.47616,126.94891,126.48599,126.25657,124.63958,125.32942,123.65249,123.76020,126.62972,121.10000,122.44875,124.40084,126.98931,123.70674,123.05378,123.63844,125.29644,128.83430,127.54795,124.42624,125.91820,125.21531,123.67532,125.28991,123.59290,122.55258,123.57515,124.44868,127.10501,123.96099,124.04678,125.60571,123.57576,121.17712,124.79213,123.20069,130.47012,129.48383,130.14012,128.89496,134.26461,127.04037,128.95319,124.93839,128.73793,128.38120,136.25570,131.10575,131.88880,133.82882,134.15689,132.47294,139.45229,125.51677,122.35466,131.66106,133.71981,130.72361,130.67655,131.57613,129.67798,126.00156,131.28462,130.80425,129.56211,129.47324,126.99465,122.15692,121.71016,130.76870
2026-02-10,126.88592,127.01161,123.00566,123.83033,124.81785,127.75200,127.01185,122.69624,120.46801,128.73426,125.75919,123.66666,125.71677,122.92855,125.57054,129.63410,133.78392,124.63783,126.13924,127.38754,127.17135,126.82989,125.62198,124.39158,126.83185,126.31323,126.16102,124.53129,125.17470,123.59112,123.78056,126.61643,121.08146,122.39572,124.40540,126.95194,123.71893,123.02486,123.33660,125.61396,128.87260,127.57143,124.41741,125.92503,125.16991,123.71059,125.19150,123.59713,122.61073,123.51755,124.38789,127.12306,123.96189,123.90829,125.58443,123.57132,121.08738,124.71971,123.21485,130.54659,129.57229,130.27018,128.94073,134.37436,127.06664,129.03722,124.91167,128.78465,128.36917,136.43949,131.15336,132.08101,133.97885,134.20172,132.59698,139.69593,125.39351,122.28127,131.77300,133.82267,130.88276,130.79763,131.66797,129.72270,126.09972,131.38680,130.86646,129.66852,129.51281,127.01717,122.00901,121.60675,130.72995
2026-02-11,126.89859,127.11657,123.03746,123.81944,124.86427,127.80483,127.03715,122.65388,120.45261,128.80742,125.77597,123.71165,125.79568,122.96579,125.59116,129.73870,133.71732,124.56170,126.22082,127.40155,127.27114,126.79418,125.64007,124.43099,126.87223,126.40019,126.21597,124.60058,125.25701,123.56534,123.80723,126.63999,121.07029,122.36351,124.39422,126.96822,123.71068,123.03249,123.21823,125.76638,128.84831,127.55773,124.43184,125.94479,125.18884,123.71157,125.21892,123.62567,122.60089,123.52026,124.40750,127.13965,123.93891,123.92716,125.59643,123.55773,121.12661,124.70394,123.22135,130.52167,129.56519,130.25140,128.93290,134.35762,127.07081,129.01494,124.93538,128.81056,128.38570,136.39377,131.14176,132.04468,133.95191,134.22194,132.58372,139.63999,125.45199,122.32184,131.78264,133.82578,130.83826,130.77458,131.69202,129.73780,126.07786,131.35902,130.88923,129.64456,129.52401,127.03881,122.11328,121.68315,130.73914
2026-02-12,126.55611,126.92017,122.76510,123.37478,124.51287,127.24240,126.62597,122.43822,120.25699,128.23590,125.40339,123.75573,125.48953,122.72600,125.30592,129.33397,133.39790,124.22001,125.82896,126.85582,127.18780,126.44377,125.09291,124.16003,126.35632,125.97789,125.72086,124.25529,124.87189,123.12769,123.38577,126.25538,120.82964,122.11095,124.12426,126.58680,123.25422,122.83446,123.02105,125.42940,128.40860,127.07059,124.07554,125.60908,124.83794,123.38215,125.00343,123.40829,122.29092,123.45965,124.22360,126.78587,123.71131,123.82602,125.43716,123.21813,121.06292,124.38461,123.04147,130.17310,129.03202,129.93873,128.47082,133.92227,126.44273,128.57791,124.42138,128.36339,127.89160,135.97088,130.68544,131.68812,133.53332,133.87988,132.22235,139.15459,125.27903,121.92188,131.35897,133.40763,130.44732,130.32890,131.18198,129.26602,125.78354,130.99141,130.42192,129.17864,129.10914,126.44006,121.81479,121.40975,131.50190
2026-02-13,126.48633,126.76343,122.66212,123.30003,124.41309,127.14967,126.55144,122.35539,120.17311,128.14532,125.27293,123.57873,125.38600,122.63031,125.23766,129.18289,133.43933,124.22155,125.74488,126.77048,127.02274,126.37012,125.03889,124.05171,126.24760,125.88514,125.63921,124.17162,124.74054,123.05873,123.34280,126.18873,120.73077,122.04919,124.03203,126.50699,123.18688,122.73928,122.88912,125.37422,128.43192,127.04944,124.01518,125.50729,124.77520,123.31073,124.87815,123.31042,122.22818,123.33974,124.11359,126.68743,123.63407,123.71766,125.31529,123.09531,120.97089,124.33942,122.94374,130.16607,129.04983,129.90538,128.43042,133.91427,126.45240,128.52469,124.34177,128.34650,127.87006,135.92089,130.68340,131.71070,133.55593,133.85311,132.17974,139.20867,125.13158,121.87217,131.33366,133.38042,130.41698,130.30673,131.22310,129.24223,125.75062,130.93486,130.41345,129.16756,129.05821,126.42349,121.75313,121.33226,130.97316
2026-02-14,126.39384,126.89985,122.73013,123.14370,124.39362,126.95769,126.37633,122.40324,120.13620,128.01726,125.15825,123.65783,125.48803,122.59510,125.26966,129.20224,132.86752,123.91965,125.73350,126.54299,127.17838,126.12371,124.77870,124.04402,126.07952,125.92515,125.48903,124.32613,124.70195,122.88805,123.25388,126.20664,120.77826,122.05337,124.05920,126.60511,123.15895,122.74920,123.36273,125.02296,128.24346,126.93902,124.05399,125.64146,124.79522,123.30066,124.92579,123.42107,122.17817,123.43359,124.21341,126.82051,123.80978,123.91924,125.47016,123.09859,121.03659,124.34188,123.01009,129.85769,128.67524,129.63214,128.17200,133.53621,126.22141,128.24213,124.21372,128.13933,127.67496,135.55819,130.26964,131.25824,133.03345,133.65979,131.77966,138.59091,125.30237,121.84287,131.00967,133.07156,129.89041,130.18771,131.06142,128.94804,125.49346,130.63624,130.22883,128.68997,128.84758,126.34136,121.80740,121.40783,132.01782
